掉落id,掉落类型,分组,道具ID,是否绑定,道具数量,掉落概率
10002,1,1,15001040,0,1,15
10002,1,1,25001040,0,1,15
10002,1,1,35001040,0,1,15
10002,1,1,45001040,0,1,15
10002,1,1,16001040,0,1,15
10002,1,1,26001040,0,1,15
10002,1,1,36001040,0,1,15
10002,1,1,46001040,0,1,15
10002,1,1,17001040,0,1,15
10002,1,1,27001040,0,1,15
10002,1,1,37001040,0,1,15
10002,1,1,47001040,0,1,15
10002,1,1,18001040,0,1,15
10002,1,1,28001040,0,1,15
10002,1,1,38001040,0,1,15
10002,1,1,48001040,0,1,15
10002,1,1,19001040,0,1,15
10002,1,1,29001040,0,1,15
10002,1,1,39001040,0,1,15
10002,1,1,49001040,0,1,15
10002,1,1,12101030,0,1,20
10002,1,1,22101030,0,1,20
10002,1,1,32101030,0,1,20
10002,1,1,42101030,0,1,20
10002,1,1,11101030,0,1,20
10002,1,1,21101030,0,1,20
10002,1,1,31101030,0,1,20
10002,1,1,41101030,0,1,20
10002,1,1,10101030,0,1,20
10002,1,1,20101030,0,1,20
10002,1,1,30101030,0,1,20
10002,1,1,40101030,0,1,20
10002,1,1,15101030,0,1,20
10002,1,1,25101030,0,1,20
10002,1,1,35101030,0,1,20
10002,1,1,45101030,0,1,20
10002,1,1,16101030,0,1,20
10002,1,1,26101030,0,1,20
10002,1,1,36101030,0,1,20
10002,1,1,46101030,0,1,20
10002,1,1,17101030,0,1,20
10002,1,1,27101030,0,1,20
10002,1,1,37101030,0,1,20
10002,1,1,47101030,0,1,20
10002,1,1,18101030,0,1,20
10002,1,1,28101030,0,1,20
10002,1,1,38101030,0,1,20
10002,1,1,48101030,0,1,20
10002,1,1,19101030,0,1,20
10002,1,1,29101030,0,1,20
10002,1,1,39101030,0,1,20
10002,1,1,49101030,0,1,20
10002,1,1,12101040,0,1,10
10002,1,1,22101040,0,1,10
10002,1,1,32101040,0,1,10
10002,1,1,42101040,0,1,10
10002,1,1,11101040,0,1,10
10002,1,1,21101040,0,1,10
10002,1,1,31101040,0,1,10
10002,1,1,41101040,0,1,10
10002,1,1,10101040,0,1,10
10002,1,1,20101040,0,1,10
10002,1,1,30101040,0,1,10
10002,1,1,40101040,0,1,10
10002,1,1,15101040,0,1,10
10002,1,1,25101040,0,1,10
10002,1,1,35101040,0,1,10
10002,1,1,45101040,0,1,10
10002,1,1,16101040,0,1,10
10002,1,1,26101040,0,1,10
10002,1,1,36101040,0,1,10
10002,1,1,46101040,0,1,10
10002,1,1,17101040,0,1,10
10002,1,1,27101040,0,1,10
10002,1,1,37101040,0,1,10
10002,1,1,47101040,0,1,10
10002,1,1,18101040,0,1,10
10002,1,1,28101040,0,1,10
10002,1,1,38101040,0,1,10
10002,1,1,48101040,0,1,10
10002,1,1,19101040,0,1,10
10002,1,1,29101040,0,1,10
10002,1,1,39101040,0,1,10
10002,1,1,49101040,0,1,10
10003,1,1,12000110,0,1,70
10003,1,1,22000110,0,1,70
10003,1,1,32000110,0,1,70
10003,1,1,42000110,0,1,70
10003,1,1,11000110,0,1,70
10003,1,1,21000110,0,1,70
10003,1,1,31000110,0,1,70
10003,1,1,41000110,0,1,70
10003,1,1,10000110,0,1,70
10003,1,1,20000110,0,1,70
10003,1,1,30000110,0,1,70
10003,1,1,40000110,0,1,70
10003,1,1,15000110,0,1,70
10003,1,1,25000110,0,1,70
10003,1,1,35000110,0,1,70
10003,1,1,45000110,0,1,70
10003,1,1,16000110,0,1,70
10003,1,1,26000110,0,1,70
10003,1,1,36000110,0,1,70
10003,1,1,46000110,0,1,70
10003,1,1,17000110,0,1,70
10003,1,1,27000110,0,1,70
10003,1,1,37000110,0,1,70
10003,1,1,47000110,0,1,70
10003,1,1,18000110,0,1,70
10003,1,1,28000110,0,1,70
10003,1,1,38000110,0,1,70
10003,1,1,48000110,0,1,70
10003,1,1,19000110,0,1,70
10003,1,1,29000110,0,1,70
10003,1,1,39000110,0,1,70
10003,1,1,49000110,0,1,70
10003,1,1,12000510,0,1,70
10003,1,1,22000510,0,1,70
10003,1,1,32000510,0,1,70
10003,1,1,42000510,0,1,70
10003,1,1,11000510,0,1,70
10003,1,1,21000510,0,1,70
10003,1,1,31000510,0,1,70
10003,1,1,41000510,0,1,70
10003,1,1,10000510,0,1,70
10003,1,1,20000510,0,1,70
10003,1,1,30000510,0,1,70
10003,1,1,40000510,0,1,70
10003,1,1,15000510,0,1,70
10003,1,1,25000510,0,1,70
10003,1,1,35000510,0,1,70
10003,1,1,45000510,0,1,70
10003,1,1,16000510,0,1,70
10003,1,1,26000510,0,1,70
10003,1,1,36000510,0,1,70
10003,1,1,46000510,0,1,70
10003,1,1,17000510,0,1,70
10003,1,1,27000510,0,1,70
10003,1,1,37000510,0,1,70
10003,1,1,47000510,0,1,70
10003,1,1,18000510,0,1,70
10003,1,1,28000510,0,1,70
10003,1,1,38000510,0,1,70
10003,1,1,48000510,0,1,70
10003,1,1,19000510,0,1,70
10003,1,1,29000510,0,1,70
10003,1,1,39000510,0,1,70
10003,1,1,49000510,0,1,70
10003,1,1,12001010,0,1,70
10003,1,1,22001010,0,1,70
10003,1,1,32001010,0,1,70
10003,1,1,42001010,0,1,70
10003,1,1,11001010,0,1,70
10003,1,1,21001010,0,1,70
10003,1,1,31001010,0,1,70
10003,1,1,41001010,0,1,70
10003,1,1,10001010,0,1,70
10003,1,1,20001010,0,1,70
10003,1,1,30001010,0,1,70
10003,1,1,40001010,0,1,70
10003,1,1,15001010,0,1,70
10003,1,1,25001010,0,1,70
10003,1,1,35001010,0,1,70
10003,1,1,45001010,0,1,70
10003,1,1,16001010,0,1,70
10003,1,1,26001010,0,1,70
10003,1,1,36001010,0,1,70
10003,1,1,46001010,0,1,70
10003,1,1,17001010,0,1,70
10003,1,1,27001010,0,1,70
10003,1,1,37001010,0,1,70
10003,1,1,47001010,0,1,70
10003,1,1,18001010,0,1,70
10003,1,1,28001010,0,1,70
10003,1,1,38001010,0,1,70
10003,1,1,48001010,0,1,70
10003,1,1,19001010,0,1,70
10003,1,1,29001010,0,1,70
10003,1,1,39001010,0,1,70
10003,1,1,49001010,0,1,70
10003,1,1,12000120,0,1,50
10003,1,1,22000120,0,1,50
10003,1,1,32000120,0,1,50
10003,1,1,42000120,0,1,50
10003,1,1,11000120,0,1,50
10003,1,1,21000120,0,1,50
10003,1,1,31000120,0,1,50
10003,1,1,41000120,0,1,50
10003,1,1,10000120,0,1,50
10003,1,1,20000120,0,1,50
10003,1,1,30000120,0,1,50
10003,1,1,40000120,0,1,50
10003,1,1,15000120,0,1,50
10003,1,1,25000120,0,1,50
10003,1,1,35000120,0,1,50
10003,1,1,45000120,0,1,50
10003,1,1,16000120,0,1,50
10003,1,1,26000120,0,1,50
10003,1,1,36000120,0,1,50
10003,1,1,46000120,0,1,50
10003,1,1,17000120,0,1,50
10003,1,1,27000120,0,1,50
10003,1,1,37000120,0,1,50
10003,1,1,47000120,0,1,50
10003,1,1,18000120,0,1,50
10003,1,1,28000120,0,1,50
10003,1,1,38000120,0,1,50
10003,1,1,48000120,0,1,50
10003,1,1,19000120,0,1,50
10003,1,1,29000120,0,1,50
10003,1,1,39000120,0,1,50
10003,1,1,49000120,0,1,50
10003,1,1,12000520,0,1,50
10003,1,1,22000520,0,1,50
10003,1,1,32000520,0,1,50
10003,1,1,42000520,0,1,50
10003,1,1,11000520,0,1,50
10003,1,1,21000520,0,1,50
10003,1,1,31000520,0,1,50
10003,1,1,41000520,0,1,50
10003,1,1,10000520,0,1,50
10003,1,1,20000520,0,1,50
10003,1,1,30000520,0,1,50
10003,1,1,40000520,0,1,50
10003,1,1,15000520,0,1,50
10003,1,1,25000520,0,1,50
10003,1,1,35000520,0,1,50
10003,1,1,45000520,0,1,50
10003,1,1,16000520,0,1,50
10003,1,1,26000520,0,1,50
10003,1,1,36000520,0,1,50
10003,1,1,46000520,0,1,50
10003,1,1,17000520,0,1,50
10003,1,1,27000520,0,1,50
10003,1,1,37000520,0,1,50
10003,1,1,47000520,0,1,50
10003,1,1,18000520,0,1,50
10003,1,1,28000520,0,1,50
10003,1,1,38000520,0,1,50
10003,1,1,48000520,0,1,50
10003,1,1,19000520,0,1,50
10003,1,1,29000520,0,1,50
10003,1,1,39000520,0,1,50
10003,1,1,49000520,0,1,50
10003,1,1,12001020,0,1,50
10003,1,1,22001020,0,1,50
10003,1,1,32001020,0,1,50
10003,1,1,42001020,0,1,50
10003,1,1,11001020,0,1,50
10003,1,1,21001020,0,1,50
10003,1,1,31001020,0,1,50
10003,1,1,41001020,0,1,50
10003,1,1,10001020,0,1,50
10003,1,1,20001020,0,1,50
10003,1,1,30001020,0,1,50
10003,1,1,40001020,0,1,50
10003,1,1,15001020,0,1,50
10003,1,1,25001020,0,1,50
10003,1,1,35001020,0,1,50
10003,1,1,45001020,0,1,50
10003,1,1,16001020,0,1,50
10003,1,1,26001020,0,1,50
10003,1,1,36001020,0,1,50
10003,1,1,46001020,0,1,50
10003,1,1,17001020,0,1,50
10003,1,1,27001020,0,1,50
10003,1,1,37001020,0,1,50
10003,1,1,47001020,0,1,50
10003,1,1,18001020,0,1,50
10003,1,1,28001020,0,1,50
10003,1,1,38001020,0,1,50
10003,1,1,48001020,0,1,50
10003,1,1,19001020,0,1,50
10003,1,1,29001020,0,1,50
10003,1,1,39001020,0,1,50
10003,1,1,49001020,0,1,50
10003,1,1,12000130,0,1,30
10003,1,1,22000130,0,1,30
10003,1,1,32000130,0,1,30
10003,1,1,42000130,0,1,30
10003,1,1,11000130,0,1,30
10003,1,1,21000130,0,1,30
10003,1,1,31000130,0,1,30
10003,1,1,41000130,0,1,30
10003,1,1,10000130,0,1,30
10003,1,1,20000130,0,1,30
10003,1,1,30000130,0,1,30
10003,1,1,40000130,0,1,30
10003,1,1,15000130,0,1,30
10003,1,1,25000130,0,1,30
10003,1,1,35000130,0,1,30
10003,1,1,45000130,0,1,30
10003,1,1,16000130,0,1,30
10003,1,1,26000130,0,1,30
10003,1,1,36000130,0,1,30
10003,1,1,46000130,0,1,30
10003,1,1,17000130,0,1,30
10003,1,1,27000130,0,1,30
10003,1,1,37000130,0,1,30
10003,1,1,47000130,0,1,30
10003,1,1,18000130,0,1,30
10003,1,1,28000130,0,1,30
10003,1,1,38000130,0,1,30
10003,1,1,48000130,0,1,30
10003,1,1,19000130,0,1,30
10003,1,1,29000130,0,1,30
10003,1,1,39000130,0,1,30
10003,1,1,49000130,0,1,30
10003,1,1,12000530,0,1,30
10003,1,1,22000530,0,1,30
10003,1,1,32000530,0,1,30
10003,1,1,42000530,0,1,30
10003,1,1,11000530,0,1,30
10003,1,1,21000530,0,1,30
10003,1,1,31000530,0,1,30
10003,1,1,41000530,0,1,30
10003,1,1,10000530,0,1,30
10003,1,1,20000530,0,1,30
10003,1,1,30000530,0,1,30
10003,1,1,40000530,0,1,30
10003,1,1,15000530,0,1,30
10003,1,1,25000530,0,1,30
10003,1,1,35000530,0,1,30
10003,1,1,45000530,0,1,30
10003,1,1,16000530,0,1,30
10003,1,1,26000530,0,1,30
10003,1,1,36000530,0,1,30
10003,1,1,46000530,0,1,30
10003,1,1,17000530,0,1,30
10003,1,1,27000530,0,1,30
10003,1,1,37000530,0,1,30
10003,1,1,47000530,0,1,30
10003,1,1,18000530,0,1,30
10003,1,1,28000530,0,1,30
10003,1,1,38000530,0,1,30
10003,1,1,48000530,0,1,30
10003,1,1,19000530,0,1,30
10003,1,1,29000530,0,1,30
10003,1,1,39000530,0,1,30
10003,1,1,49000530,0,1,30
10003,1,1,12001030,0,1,30
10003,1,1,22001030,0,1,30
10003,1,1,32001030,0,1,30
10003,1,1,42001030,0,1,30
10003,1,1,11001030,0,1,30
10003,1,1,21001030,0,1,30
10003,1,1,31001030,0,1,30
10003,1,1,41001030,0,1,30
10003,1,1,10001030,0,1,30
10003,1,1,20001030,0,1,30
10003,1,1,30001030,0,1,30
10003,1,1,40001030,0,1,30
10003,1,1,15001030,0,1,30
10003,1,1,25001030,0,1,30
10003,1,1,35001030,0,1,30
10003,1,1,45001030,0,1,30
10003,1,1,16001030,0,1,30
10003,1,1,26001030,0,1,30
10003,1,1,36001030,0,1,30
10003,1,1,46001030,0,1,30
10003,1,1,17001030,0,1,30
10003,1,1,27001030,0,1,30
10003,1,1,37001030,0,1,30
10003,1,1,47001030,0,1,30
10003,1,1,18001030,0,1,30
10003,1,1,28001030,0,1,30
10003,1,1,38001030,0,1,30
10003,1,1,48001030,0,1,30
10003,1,1,19001030,0,1,30
10003,1,1,29001030,0,1,30
10003,1,1,39001030,0,1,30
10003,1,1,49001030,0,1,30
10003,1,1,12000140,0,1,15
10003,1,1,22000140,0,1,15
10003,1,1,32000140,0,1,15
10003,1,1,42000140,0,1,15
10003,1,1,11000140,0,1,15
10003,1,1,21000140,0,1,15
10003,1,1,31000140,0,1,15
10003,1,1,41000140,0,1,15
10003,1,1,10000140,0,1,15
10003,1,1,20000140,0,1,15
10003,1,1,30000140,0,1,15
10003,1,1,40000140,0,1,15
10003,1,1,15000140,0,1,15
10003,1,1,25000140,0,1,15
10003,1,1,35000140,0,1,15
10003,1,1,45000140,0,1,15
10003,1,1,16000140,0,1,15
10003,1,1,26000140,0,1,15
10003,1,1,36000140,0,1,15
10003,1,1,46000140,0,1,15
10003,1,1,17000140,0,1,15
10003,1,1,27000140,0,1,15
10003,1,1,37000140,0,1,15
10003,1,1,47000140,0,1,15
10003,1,1,18000140,0,1,15
10003,1,1,28000140,0,1,15
10003,1,1,38000140,0,1,15
10003,1,1,48000140,0,1,15
10003,1,1,19000140,0,1,15
10003,1,1,29000140,0,1,15
10003,1,1,39000140,0,1,15
10003,1,1,49000140,0,1,15
10003,1,1,12000540,0,1,15
10003,1,1,22000540,0,1,15
10003,1,1,32000540,0,1,15
10003,1,1,42000540,0,1,15
10003,1,1,11000540,0,1,15
10003,1,1,21000540,0,1,15
10003,1,1,31000540,0,1,15
10003,1,1,41000540,0,1,15
10003,1,1,10000540,0,1,15
10003,1,1,20000540,0,1,15
10003,1,1,30000540,0,1,15
10003,1,1,40000540,0,1,15
10003,1,1,15000540,0,1,15
10003,1,1,25000540,0,1,15
10003,1,1,35000540,0,1,15
10003,1,1,45000540,0,1,15
10003,1,1,16000540,0,1,15
10003,1,1,26000540,0,1,15
10003,1,1,36000540,0,1,15
10003,1,1,46000540,0,1,15
10003,1,1,17000540,0,1,15
10003,1,1,27000540,0,1,15
10003,1,1,37000540,0,1,15
10003,1,1,47000540,0,1,15
10003,1,1,18000540,0,1,15
10003,1,1,28000540,0,1,15
10003,1,1,38000540,0,1,15
10003,1,1,48000540,0,1,15
10003,1,1,19000540,0,1,15
10003,1,1,29000540,0,1,15
10003,1,1,39000540,0,1,15
10003,1,1,49000540,0,1,15
10003,1,1,12001040,0,1,15
10003,1,1,22001040,0,1,15
10003,1,1,32001040,0,1,15
10003,1,1,42001040,0,1,15
10003,1,1,11001040,0,1,15
10003,1,1,21001040,0,1,15
10003,1,1,31001040,0,1,15
10003,1,1,41001040,0,1,15
10003,1,1,10001040,0,1,15
10003,1,1,20001040,0,1,15
10003,1,1,30001040,0,1,15
10003,1,1,40001040,0,1,15
10003,1,1,15001040,0,1,15
10003,1,1,25001040,0,1,15
10003,1,1,35001040,0,1,15
10003,1,1,45001040,0,1,15
10003,1,1,16001040,0,1,15
10003,1,1,26001040,0,1,15
10003,1,1,36001040,0,1,15
10003,1,1,46001040,0,1,15
10003,1,1,17001040,0,1,15
10003,1,1,27001040,0,1,15
10003,1,1,37001040,0,1,15
10003,1,1,47001040,0,1,15
10003,1,1,18001040,0,1,15
10003,1,1,28001040,0,1,15
10003,1,1,38001040,0,1,15
10003,1,1,48001040,0,1,15
10003,1,1,19001040,0,1,15
10003,1,1,29001040,0,1,15
10003,1,1,39001040,0,1,15
10003,1,1,49001040,0,1,15
10003,1,1,12101030,0,1,20
10003,1,1,22101030,0,1,20
10003,1,1,32101030,0,1,20
10003,1,1,42101030,0,1,20
10003,1,1,11101030,0,1,20
10003,1,1,21101030,0,1,20
10003,1,1,31101030,0,1,20
10003,1,1,41101030,0,1,20
10003,1,1,10101030,0,1,20
10003,1,1,20101030,0,1,20
10003,1,1,30101030,0,1,20
10003,1,1,40101030,0,1,20
10003,1,1,15101030,0,1,20
10003,1,1,25101030,0,1,20
10003,1,1,35101030,0,1,20
10003,1,1,45101030,0,1,20
10003,1,1,16101030,0,1,20
10003,1,1,26101030,0,1,20
10003,1,1,36101030,0,1,20
10003,1,1,46101030,0,1,20
10003,1,1,17101030,0,1,20
10003,1,1,27101030,0,1,20
10003,1,1,37101030,0,1,20
10003,1,1,47101030,0,1,20
10003,1,1,18101030,0,1,20
10003,1,1,28101030,0,1,20
10003,1,1,38101030,0,1,20
10003,1,1,48101030,0,1,20
10003,1,1,19101030,0,1,20
10003,1,1,29101030,0,1,20
10003,1,1,39101030,0,1,20
10003,1,1,49101030,0,1,20
10003,1,1,12101040,0,1,10
10003,1,1,22101040,0,1,10
10003,1,1,32101040,0,1,10
10003,1,1,42101040,0,1,10
10003,1,1,11101040,0,1,10
10003,1,1,21101040,0,1,10
10003,1,1,31101040,0,1,10
10003,1,1,41101040,0,1,10
10003,1,1,10101040,0,1,10
10003,1,1,20101040,0,1,10
10003,1,1,30101040,0,1,10
10003,1,1,40101040,0,1,10
10003,1,1,15101040,0,1,10
10003,1,1,25101040,0,1,10
10003,1,1,35101040,0,1,10
10003,1,1,45101040,0,1,10
10003,1,1,16101040,0,1,10
10003,1,1,26101040,0,1,10
10003,1,1,36101040,0,1,10
10003,1,1,46101040,0,1,10
10003,1,1,17101040,0,1,10
10003,1,1,27101040,0,1,10
10003,1,1,37101040,0,1,10
10003,1,1,47101040,0,1,10
10003,1,1,18101040,0,1,10
10003,1,1,28101040,0,1,10
10003,1,1,38101040,0,1,10
10003,1,1,48101040,0,1,10
10003,1,1,19101040,0,1,10
10003,1,1,29101040,0,1,10
10003,1,1,39101040,0,1,10
10003,1,1,49101040,0,1,10
10004,1,1,12000130,0,1,30
10004,1,1,22000130,0,1,30
10004,1,1,32000130,0,1,30
10004,1,1,42000130,0,1,30
10004,1,1,11000130,0,1,30
10004,1,1,21000130,0,1,30
10004,1,1,31000130,0,1,30
10004,1,1,41000130,0,1,30
10004,1,1,10000130,0,1,30
10004,1,1,20000130,0,1,30
10004,1,1,30000130,0,1,30
10004,1,1,40000130,0,1,30
10004,1,1,15000130,0,1,30
10004,1,1,25000130,0,1,30
10004,1,1,35000130,0,1,30
10004,1,1,45000130,0,1,30
10004,1,1,16000130,0,1,30
10004,1,1,26000130,0,1,30
10004,1,1,36000130,0,1,30
10004,1,1,46000130,0,1,30
10004,1,1,17000130,0,1,30
10004,1,1,27000130,0,1,30
10004,1,1,37000130,0,1,30
10004,1,1,47000130,0,1,30
10004,1,1,18000130,0,1,30
10004,1,1,28000130,0,1,30
10004,1,1,38000130,0,1,30
10004,1,1,48000130,0,1,30
10004,1,1,19000130,0,1,30
10004,1,1,29000130,0,1,30
10004,1,1,39000130,0,1,30
10004,1,1,49000130,0,1,30
10004,1,1,12000530,0,1,30
10004,1,1,22000530,0,1,30
10004,1,1,32000530,0,1,30
10004,1,1,42000530,0,1,30
10004,1,1,11000530,0,1,30
10004,1,1,21000530,0,1,30
10004,1,1,31000530,0,1,30
10004,1,1,41000530,0,1,30
10004,1,1,10000530,0,1,30
10004,1,1,20000530,0,1,30
10004,1,1,30000530,0,1,30
10004,1,1,40000530,0,1,30
10004,1,1,15000530,0,1,30
10004,1,1,25000530,0,1,30
10004,1,1,35000530,0,1,30
10004,1,1,45000530,0,1,30
10004,1,1,16000530,0,1,30
10004,1,1,26000530,0,1,30
10004,1,1,36000530,0,1,30
10004,1,1,46000530,0,1,30
10004,1,1,17000530,0,1,30
10004,1,1,27000530,0,1,30
10004,1,1,37000530,0,1,30
10004,1,1,47000530,0,1,30
10004,1,1,18000530,0,1,30
10004,1,1,28000530,0,1,30
10004,1,1,38000530,0,1,30
10004,1,1,48000530,0,1,30
10004,1,1,19000530,0,1,30
10004,1,1,29000530,0,1,30
10004,1,1,39000530,0,1,30
10004,1,1,49000530,0,1,30
10004,1,1,12001030,0,1,30
10004,1,1,22001030,0,1,30
10004,1,1,32001030,0,1,30
10004,1,1,42001030,0,1,30
10004,1,1,11001030,0,1,30
10004,1,1,21001030,0,1,30
10004,1,1,31001030,0,1,30
10004,1,1,41001030,0,1,30
10004,1,1,10001030,0,1,30
10004,1,1,20001030,0,1,30
10004,1,1,30001030,0,1,30
10004,1,1,40001030,0,1,30
10004,1,1,15001030,0,1,30
10004,1,1,25001030,0,1,30
10004,1,1,35001030,0,1,30
10004,1,1,45001030,0,1,30
10004,1,1,16001030,0,1,30
10004,1,1,26001030,0,1,30
10004,1,1,36001030,0,1,30
10004,1,1,46001030,0,1,30
10004,1,1,17001030,0,1,30
10004,1,1,27001030,0,1,30
10004,1,1,37001030,0,1,30
10004,1,1,47001030,0,1,30
10004,1,1,18001030,0,1,30
10004,1,1,28001030,0,1,30
10004,1,1,38001030,0,1,30
10004,1,1,48001030,0,1,30
10004,1,1,19001030,0,1,30
10004,1,1,29001030,0,1,30
10004,1,1,39001030,0,1,30
10004,1,1,49001030,0,1,30
10004,1,1,12000140,0,1,15
10004,1,1,22000140,0,1,15
10004,1,1,32000140,0,1,15
10004,1,1,42000140,0,1,15
10004,1,1,11000140,0,1,15
10004,1,1,21000140,0,1,15
10004,1,1,31000140,0,1,15
10004,1,1,41000140,0,1,15
10004,1,1,10000140,0,1,15
10004,1,1,20000140,0,1,15
10004,1,1,30000140,0,1,15
10004,1,1,40000140,0,1,15
10004,1,1,15000140,0,1,15
10004,1,1,25000140,0,1,15
10004,1,1,35000140,0,1,15
10004,1,1,45000140,0,1,15
10004,1,1,16000140,0,1,15
10004,1,1,26000140,0,1,15
10004,1,1,36000140,0,1,15
10004,1,1,46000140,0,1,15
10004,1,1,17000140,0,1,15
10004,1,1,27000140,0,1,15
10004,1,1,37000140,0,1,15
10004,1,1,47000140,0,1,15
10004,1,1,18000140,0,1,15
10004,1,1,28000140,0,1,15
10004,1,1,38000140,0,1,15
10004,1,1,48000140,0,1,15
10004,1,1,19000140,0,1,15
10004,1,1,29000140,0,1,15
10004,1,1,39000140,0,1,15
10004,1,1,49000140,0,1,15
10004,1,1,12000540,0,1,15
10004,1,1,22000540,0,1,15
10004,1,1,32000540,0,1,15
10004,1,1,42000540,0,1,15
10004,1,1,11000540,0,1,15
10004,1,1,21000540,0,1,15
10004,1,1,31000540,0,1,15
10004,1,1,41000540,0,1,15
10004,1,1,10000540,0,1,15
10004,1,1,20000540,0,1,15
10004,1,1,30000540,0,1,15
10004,1,1,40000540,0,1,15
10004,1,1,15000540,0,1,15
10004,1,1,25000540,0,1,15
10004,1,1,35000540,0,1,15
10004,1,1,45000540,0,1,15
10004,1,1,16000540,0,1,15
10004,1,1,26000540,0,1,15
10004,1,1,36000540,0,1,15
10004,1,1,46000540,0,1,15
10004,1,1,17000540,0,1,15
10004,1,1,27000540,0,1,15
10004,1,1,37000540,0,1,15
10004,1,1,47000540,0,1,15
10004,1,1,18000540,0,1,15
10004,1,1,28000540,0,1,15
10004,1,1,38000540,0,1,15
10004,1,1,48000540,0,1,15
10004,1,1,19000540,0,1,15
10004,1,1,29000540,0,1,15
10004,1,1,39000540,0,1,15
10004,1,1,49000540,0,1,15
10004,1,1,12001040,0,1,15
10004,1,1,22001040,0,1,15
10004,1,1,32001040,0,1,15
10004,1,1,42001040,0,1,15
10004,1,1,11001040,0,1,15
10004,1,1,21001040,0,1,15
10004,1,1,31001040,0,1,15
10004,1,1,41001040,0,1,15
10004,1,1,10001040,0,1,15
10004,1,1,20001040,0,1,15
10004,1,1,30001040,0,1,15
10004,1,1,40001040,0,1,15
10004,1,1,15001040,0,1,15
10004,1,1,25001040,0,1,15
10004,1,1,35001040,0,1,15
10004,1,1,45001040,0,1,15
10004,1,1,16001040,0,1,15
10004,1,1,26001040,0,1,15
10004,1,1,36001040,0,1,15
10004,1,1,46001040,0,1,15
10004,1,1,17001040,0,1,15
10004,1,1,27001040,0,1,15
10004,1,1,37001040,0,1,15
10004,1,1,47001040,0,1,15
10004,1,1,18001040,0,1,15
10004,1,1,28001040,0,1,15
10004,1,1,38001040,0,1,15
10004,1,1,48001040,0,1,15
10004,1,1,19001040,0,1,15
10004,1,1,29001040,0,1,15
10004,1,1,39001040,0,1,15
10004,1,1,49001040,0,1,15
10004,1,1,12101030,0,1,20
10004,1,1,22101030,0,1,20
10004,1,1,32101030,0,1,20
10004,1,1,42101030,0,1,20
10004,1,1,11101030,0,1,20
10004,1,1,21101030,0,1,20
10004,1,1,31101030,0,1,20
10004,1,1,41101030,0,1,20
10004,1,1,10101030,0,1,20
10004,1,1,20101030,0,1,20
10004,1,1,30101030,0,1,20
10004,1,1,40101030,0,1,20
10004,1,1,15101030,0,1,20
10004,1,1,25101030,0,1,20
10004,1,1,35101030,0,1,20
10004,1,1,45101030,0,1,20
10004,1,1,16101030,0,1,20
10004,1,1,26101030,0,1,20
10004,1,1,36101030,0,1,20
10004,1,1,46101030,0,1,20
10004,1,1,17101030,0,1,20
10004,1,1,27101030,0,1,20
10004,1,1,37101030,0,1,20
10004,1,1,47101030,0,1,20
10004,1,1,18101030,0,1,20
10004,1,1,28101030,0,1,20
10004,1,1,38101030,0,1,20
10004,1,1,48101030,0,1,20
10004,1,1,19101030,0,1,20
10004,1,1,29101030,0,1,20
10004,1,1,39101030,0,1,20
10004,1,1,49101030,0,1,20
10004,1,1,12101040,0,1,10
10004,1,1,22101040,0,1,10
10004,1,1,32101040,0,1,10
10004,1,1,42101040,0,1,10
10004,1,1,11101040,0,1,10
10004,1,1,21101040,0,1,10
10004,1,1,31101040,0,1,10
10004,1,1,41101040,0,1,10
10004,1,1,10101040,0,1,10
10004,1,1,20101040,0,1,10
10004,1,1,30101040,0,1,10
10004,1,1,40101040,0,1,10
10004,1,1,15101040,0,1,10
10004,1,1,25101040,0,1,10
10004,1,1,35101040,0,1,10
10004,1,1,45101040,0,1,10
10004,1,1,16101040,0,1,10
10004,1,1,26101040,0,1,10
10004,1,1,36101040,0,1,10
10004,1,1,46101040,0,1,10
10004,1,1,17101040,0,1,10
10004,1,1,27101040,0,1,10
10004,1,1,37101040,0,1,10
10004,1,1,47101040,0,1,10
10004,1,1,18101040,0,1,10
10004,1,1,28101040,0,1,10
10004,1,1,38101040,0,1,10
10004,1,1,48101040,0,1,10
10004,1,1,19101040,0,1,10
10004,1,1,29101040,0,1,10
10004,1,1,39101040,0,1,10
10004,1,1,49101040,0,1,10
10011,1,1,12001000,0,1,100
10011,1,1,22001000,0,1,100
10011,1,1,32001000,0,1,100
10011,1,1,42001000,0,1,100
10011,1,1,11001000,0,1,100
10011,1,1,21001000,0,1,100
10011,1,1,31001000,0,1,100
10011,1,1,41001000,0,1,100
10011,1,1,10001000,0,1,100
10011,1,1,20001000,0,1,100
10011,1,1,30001000,0,1,100
10011,1,1,40001000,0,1,100
10011,1,1,15001000,0,1,100
10011,1,1,25001000,0,1,100
10011,1,1,35001000,0,1,100
10011,1,1,45001000,0,1,100
10011,1,1,16001000,0,1,100
10011,1,1,26001000,0,1,100
10011,1,1,36001000,0,1,100
10011,1,1,46001000,0,1,100
10011,1,1,17001000,0,1,100
10011,1,1,27001000,0,1,100
10011,1,1,37001000,0,1,100
10011,1,1,47001000,0,1,100
10011,1,1,18001000,0,1,100
10011,1,1,28001000,0,1,100
10011,1,1,38001000,0,1,100
10011,1,1,48001000,0,1,100
10011,1,1,19001000,0,1,100
10011,1,1,29001000,0,1,100
10011,1,1,39001000,0,1,100
10011,1,1,49001000,0,1,100
10011,1,1,12001500,0,1,100
